cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
      8894,-8.880310059E-01,-5.286910534E-01, 2.549818277E+00,-1.047384273E-02,-5.117401015E-03,-5.937227514E-03
      8895,-8.491590619E-01,-4.717634320E-01, 2.549818277E+00, 1.086915261E-03,-1.928976562E-04,-4.955858923E-03
      8896,-8.680263162E-01,-4.906306565E-01, 2.549818277E+00,-4.393871059E-04,-4.940838553E-04,-1.652375562E-03
      8897,-8.868935704E-01,-5.094978809E-01, 2.549818277E+00, 7.435043342E-03, 3.437686246E-03, 3.961095586E-03
      8898,-9.039905071E-01,-5.270025134E-01, 2.549864054E+00,-9.212360019E-04, 4.930607975E-03,-2.129242569E-02
      8899,-8.680263162E-01,-4.717634320E-01, 2.549818277E+00, 1.118717249E-03,-1.098932262E-05,-2.548685763E-03
      8900,-8.868935704E-01,-4.906306565E-01, 2.549818277E+00,-6.689366419E-04, 2.987066749E-03, 1.641128096E-03
      8901,-9.065120816E-01,-5.105220079E-01, 2.549818754E+00, 7.590570603E-04, 9.698724898E-05, 3.513441887E-03
      8902,-9.073197246E-01,-4.912283719E-01, 2.549818993E+00,-4.639164836E-04,-2.455022885E-03,-1.238016877E-03
      8903,-8.868935704E-01, 2.640575767E-01, 2.549818277E+00, 5.675267312E-04,-1.581940451E-04,-7.556846831E-03
      8904,-9.057607055E-01, 2.829247713E-01, 2.549818277E+00, 9.888416389E-04, 3.779561375E-04,-7.161642425E-03
      8905,-8.680263162E-01, 2.640575767E-01, 2.549818277E+00, 4.672229697E-04, 3.621043288E-05,-7.764893584E-03
      8906,-8.868935704E-01, 2.451903671E-01, 2.549818277E+00,-1.783497748E-03,-1.040909337E-04,-7.584667765E-03
      8907,-9.057607055E-01, 2.640575767E-01, 2.549818277E+00, 6.374485674E-04, 3.046809870E-04,-7.047903258E-03
      8908,-9.246279001E-01, 2.829247713E-01, 2.549818277E+00, 1.066585071E-03, 2.637596044E-04,-6.149623077E-03
      8909,-8.680263162E-01, 2.451903671E-01, 2.549818277E+00,-4.623508430E-04, 4.980563244E-05,-7.717405912E-03
      8910,-8.868935704E-01, 2.263231575E-01, 2.549818277E+00, 2.776579699E-03,-4.851863559E-05,-7.568690460E-03
      8911,-9.057607055E-01, 2.451903671E-01, 2.549818277E+00,-3.950408194E-03, 2.732541179E-04,-7.238411810E-03
      8912,-9.246279001E-01, 2.640575767E-01, 2.549818277E+00, 7.148689474E-04, 2.272557322E-04,-6.015337072E-03
      8913,-9.434950948E-01, 2.829247713E-01, 2.549818277E+00, 1.153885503E-03,-1.318827271E-03,-4.375420511E-03
      8914,-8.491590619E-01, 2.451903671E-01, 2.549818277E+00, 1.884948724E-04, 1.038676419E-04,-7.757505402E-03
      8915,-8.680263162E-01, 2.263231575E-01, 2.549818277E+00, 2.263574861E-03, 5.449295350E-05,-7.642570417E-03
      8916,-8.868935704E-01, 2.074559480E-01, 2.549818277E+00, 6.862233276E-04,-1.596196125E-05,-7.545187138E-03
      8917,-9.057607055E-01, 2.263231575E-01, 2.549818277E+00, 3.078764072E-03, 2.604361216E-04,-7.336381357E-03
      8918,-9.246279001E-01, 2.451903671E-01, 2.549818277E+00,-6.962391548E-03, 2.187750797E-04,-6.443687249E-03
      8919,-9.434950948E-01, 2.640575767E-01, 2.549818277E+00, 8.273419226E-04,-1.103156479E-03,-4.215805326E-03
      8920,-9.623623490E-01, 2.829247713E-01, 2.549818277E+00, 1.256641001E-03, 1.482118852E-03,-1.495195320E-03
      8921,-8.302918673E-01, 2.451903671E-01, 2.549818277E+00, 4.020180495E-04, 8.727225941E-05,-7.633816451E-03
      8922,-8.491590619E-01, 2.263231575E-01, 2.549818277E+00, 1.543635502E-03, 8.338299085E-05,-7.627229206E-03
      8923,-8.680263162E-01, 2.074559480E-01, 2.549818277E+00, 4.368029768E-04, 5.068195242E-05,-7.589729037E-03
      8924,-8.868935704E-01, 1.885887533E-01, 2.549818277E+00, 5.526487948E-04,-6.327547453E-06,-7.546941284E-03
      8925,-9.057607055E-01, 2.074559480E-01, 2.549818277E+00, 1.124460483E-03, 2.275139705E-04,-7.317093667E-03
      8926,-9.246279001E-01, 2.263231575E-01, 2.549818277E+00, 3.389894497E-03, 2.160532313E-04,-6.758659612E-03
      8927,-9.434950948E-01, 2.451903671E-01, 2.549818277E+00,-1.041421946E-02,-7.685238379E-04,-4.595406819E-03
      8928,-9.623623490E-01, 2.640575767E-01, 2.549818277E+00, 1.003873185E-03, 1.050722203E-03,-1.452154829E-03
      8929,-9.812296033E-01, 2.829247713E-01, 2.549818277E+00, 1.375441905E-03, 2.276917454E-03, 2.814593958E-03
      8930,-8.302918673E-01, 2.263231575E-01, 2.549818277E+00, 8.684417116E-04, 7.073805318E-05,-7.523109671E-03
      8931,-8.114246726E-01, 2.451903671E-01, 2.549818277E+00, 4.082801752E-04, 7.762228779E-05,-7.500755135E-03
      8932,-8.491590619E-01, 2.074559480E-01, 2.549818277E+00, 3.073520202E-04, 5.994299499E-05,-7.553944830E-03
      8933,-8.680263162E-01, 1.885887533E-01, 2.549818277E+00, 2.687797241E-04, 4.202494893E-05,-7.597034797E-03
      8934,-8.868935704E-01, 1.697215438E-01, 2.549818277E+00, 8.396367048E-05,-2.802066092E-06,-7.529773284E-03
      8935,-9.057607055E-01, 1.885887533E-01, 2.549818277E+00, 8.953793440E-04, 1.673496590E-04,-7.289522327E-03
      8936,-9.246279001E-01, 2.074559480E-01, 2.549818277E+00, 1.717089093E-03, 1.802068873E-04,-6.718624383E-03
      8937,-9.434950948E-01, 2.263231575E-01, 2.549818277E+00, 3.804348409E-03,-3.783109714E-04,-5.577075761E-03
      8938,-9.623623490E-01, 2.451903671E-01, 2.549818277E+00,-1.345107425E-02, 8.056820370E-04,-7.790375385E-04
      8939,-9.812296033E-01, 2.640575767E-01, 2.549818277E+00, 1.285249949E-03, 1.764698187E-03, 1.053386717E-03
      8940,-1.000652790E+00, 2.836560905E-01, 2.549818277E+00, 1.259627868E-03, 5.738136824E-03, 2.476387192E-03
      8941,-8.114246726E-01, 2.263231575E-01, 2.549818277E+00, 3.702225222E-04, 6.070440941E-05,-7.404241245E-03
      8942,-8.302918673E-01, 2.074559480E-01, 2.549818277E+00, 2.163196332E-04, 5.115406384E-05,-7.467219606E-03
      8943,-8.491590619E-01, 1.885887533E-01, 2.549818277E+00, 8.787054685E-05, 4.058050763E-05,-7.557222620E-03
      8944,-8.680263162E-01, 1.697215438E-01, 2.549818277E+00, 3.973598359E-05, 3.472602111E-05,-7.583952043E-03
      8945,-8.868935704E-01, 1.508543342E-01, 2.549818277E+00,-1.444209134E-03, 4.084316515E-06,-7.547977846E-03
      8946,-9.057607055E-01, 1.697215438E-01, 2.549818277E+00, 1.326727943E-04, 1.090316218E-04,-7.287906948E-03
      8947,-9.246279001E-01, 1.885887533E-01, 2.549818277E+00, 1.254748902E-03, 1.190934927E-04,-6.637340412E-03
      8948,-9.434950948E-01, 2.074559480E-01, 2.549818277E+00, 2.353109652E-03,-1.093400424E-04,-5.551540293E-03
      8949,-9.623623490E-01, 2.263231575E-01, 2.549818277E+00, 4.390635993E-03, 6.772378692E-04,-3.633167129E-03
      8950,-9.812296033E-01, 2.451903671E-01, 2.549818277E+00,-1.574040204E-02, 1.276372350E-03, 2.485604455E-06
      8951,-1.003063083E+00, 2.647034228E-01, 2.549818516E+00, 1.644236851E-03, 8.373267017E-03, 2.781107556E-03
      8952,-1.000599146E+00, 3.019506037E-01, 2.549762249E+00, 1.172908349E-03, 1.447320799E-03, 1.350151957E-03
      8953,-7.925575376E-01, 2.263231575E-01, 2.549818277E+00, 9.627680265E-05, 5.234589116E-05,-7.266620640E-03
      8954,-8.114246726E-01, 2.074559480E-01, 2.549818277E+00, 1.297133276E-04, 4.299407374E-05,-7.355689537E-03
      8955,-8.302918673E-01, 1.885887533E-01, 2.549818277E+00, 1.342701762E-05, 3.601885692E-05,-7.456992287E-03
      8956,-8.491590619E-01, 1.697215438E-01, 2.549818277E+00, 3.194915053E-06, 2.954695628E-05,-7.544586901E-03
      8957,-8.680263162E-01, 1.508543342E-01, 2.549818277E+00,-5.262683262E-04, 3.333865970E-05,-7.587486878E-03
      8958,-8.868935704E-01, 1.319871247E-01, 2.549818277E+00, 1.583087840E-03, 1.235294894E-05,-7.499598432E-03
      8959,-9.057607055E-01, 1.508543342E-01, 2.549818277E+00,-2.877006540E-03, 7.862305210E-05,-7.391689345E-03
      8960,-9.246279001E-01, 1.697215438E-01, 2.549818277E+00, 1.887482940E-04, 7.691603241E-05,-6.702650804E-03
      8961,-9.434950948E-01, 1.885887533E-01, 2.549818277E+00, 1.626389101E-03, 2.538619083E-05,-5.473611876E-03
      8962,-9.623623490E-01, 2.074559480E-01, 2.549818277E+00, 2.888653427E-03, 5.753713776E-04,-3.726993455E-03
      8963,-9.812296033E-01, 2.263231575E-01, 2.549818277E+00, 5.242401734E-03, 9.459827561E-04,-1.365454518E-03
      8964,-1.002193093E+00, 2.454129606E-01, 2.549818516E+00,-1.741790585E-02, 9.465058334E-03, 1.041083578E-05
      8965,-7.925575376E-01, 2.074559480E-01, 2.549818277E+00, 4.909795825E-05, 3.807815301E-05,-7.219044026E-03
      8966,-8.114246726E-01, 1.885887533E-01, 2.549818277E+00,-6.182188827E-06, 3.052589818E-05,-7.340670563E-03
      8967,-8.302918673E-01, 1.697215438E-01, 2.549818277E+00,-1.571290704E-05, 2.765594581E-05,-7.446520962E-03
      8968,-8.491590619E-01, 1.508543342E-01, 2.549818277E+00,-4.346191417E-05, 2.516313907E-05,-7.522799540E-03
      8969,-8.680263162E-01, 1.319871247E-01, 2.549818277E+00, 1.268806867E-03, 3.273179755E-05,-7.530563977E-03
      8970,-8.868935704E-01, 1.131199226E-01, 2.549818277E+00, 2.772722219E-04, 1.663708099E-05,-7.498332299E-03
      8971,-9.057607055E-01, 1.319871247E-01, 2.549818277E+00, 1.772290678E-03, 6.846652832E-05,-7.355874870E-03
      8972,-9.246279001E-01, 1.508543342E-01, 2.549818277E+00,-4.767782986E-03, 8.025962597E-05,-7.013187278E-03
      8973,-9.434950948E-01, 1.697215438E-01, 2.549818277E+00, 2.605721820E-04, 9.361550474E-05,-5.696334410E-03
      8974,-9.623623490E-01, 1.885887533E-01, 2.549818277E+00, 1.986466348E-03, 4.562571412E-04,-3.765138565E-03
      8975,-9.812296033E-01, 2.074559480E-01, 2.549818277E+00, 3.130116267E-03, 6.671880838E-04,-1.401060726E-03
      8976,-1.000096679E+00, 2.263231575E-01, 2.549818277E+00, 6.173520349E-03,-2.262484515E-03, 6.240945775E-03
      8977,-1.017792463E+00, 2.436699569E-01, 2.549864054E+00,-1.309715328E-03,-1.315032504E-02,-2.465713397E-02
      8978,-7.736902833E-01, 2.074559480E-01, 2.549818277E+00,-1.050390892E-05, 3.450875374E-05,-7.058410905E-03
      8979,-7.925575376E-01, 1.885887533E-01, 2.549818277E+00,-1.823411549E-05, 2.816214510E-05,-7.194932085E-03
      8980,-8.114246726E-01, 1.697215438E-01, 2.549818277E+00,-2.203233998E-05, 2.387188033E-05,-7.325069513E-03
      8981,-8.302918673E-01, 1.508543342E-01, 2.549818277E+00, 1.382691553E-04, 2.253440471E-05,-7.419815287E-03
      8982,-8.491590619E-01, 1.319871247E-01, 2.549818277E+00, 8.310158737E-04, 2.131289693E-05,-7.476434112E-03
      8983,-8.680263162E-01, 1.131199226E-01, 2.549818277E+00, 2.286488307E-04, 2.777012924E-05,-7.514897268E-03
      8984,-8.868935704E-01, 9.425272048E-02, 2.549818277E+00, 1.872282737E-04, 1.645460907E-05,-7.501953747E-03
      8985,-9.057607055E-01, 1.131199226E-01, 2.549818277E+00, 3.249179863E-04, 5.892534318E-05,-7.311126217E-03
      8986,-9.246279001E-01, 1.319871247E-01, 2.549818277E+00, 1.972650178E-03, 1.083952448E-04,-7.017265074E-03
      8987,-9.434950948E-01, 1.508543342E-01, 2.549818277E+00,-6.792275235E-03, 1.584128331E-04,-6.309797522E-03
      8988,-9.623623490E-01, 1.697215438E-01, 2.549818277E+00, 3.623681841E-04, 3.305134014E-04,-4.239917267E-03
      8989,-9.812296033E-01, 1.885887533E-01, 2.549818277E+00, 2.234937856E-03, 4.581244430E-04,-1.741706510E-03
      8990,-1.000096679E+00, 2.074559480E-01, 2.549818277E+00, 2.823016839E-03,-3.952545580E-03, 8.045426221E-04
      8991,-1.017362475E+00, 2.266908884E-01, 2.549818277E+00,-4.321260785E-04,-4.496265668E-03,-2.637313679E-03
      8992,-7.548230290E-01, 2.074559480E-01, 2.549818277E+00,-4.383373744E-05, 3.234765245E-05,-6.864980329E-03
      8993,-7.736902833E-01, 1.885887533E-01, 2.549818277E+00,-3.335190559E-05, 2.703446080E-05,-7.021782920E-03
      8994,-7.925575376E-01, 1.697215438E-01, 2.549818277E+00,-2.803232564E-05, 2.223450065E-05,-7.170753554E-03
      8995,-8.114246726E-01, 1.508543342E-01, 2.549818277E+00, 1.593338820E-04, 1.865994818E-05,-7.294707932E-03
      8996,-8.302918673E-01, 1.319871247E-01, 2.549818277E+00, 4.342908505E-04, 1.587189399E-05,-7.378752343E-03
      8997,-8.491590619E-01, 1.131199226E-01, 2.549818277E+00, 1.773019758E-04, 1.532652095E-05,-7.463642396E-03
      8998,-8.680263162E-01, 9.425272048E-02, 2.549818277E+00, 1.153349876E-04, 2.013669109E-05,-7.516156416E-03
      8999,-8.868935704E-01, 7.538551092E-02, 2.549818277E+00, 1.568828447E-04, 1.434833848E-05,-7.572297473E-03
      9000,-9.057607055E-01, 9.425272048E-02, 2.549818277E+00, 2.383570827E-04, 4.519877257E-05,-7.287909277E-03
      9001,-9.246279001E-01, 1.131199226E-01, 2.549818277E+00, 3.669498838E-04, 1.252514776E-04,-6.902586669E-03
      9002,-9.434950948E-01, 1.319871247E-01, 2.549818277E+00, 2.230315236E-03, 2.170953667E-04,-6.434653420E-03
      9003,-9.623623490E-01, 1.508543342E-01, 2.549818277E+00,-8.610679768E-03, 2.700534533E-04,-5.173326470E-03
      9004,-9.812296033E-01, 1.697215438E-01, 2.549818277E+00, 5.071886699E-04, 3.240471706E-04,-2.439297037E-03
      9005,-1.000096679E+00, 1.885887533E-01, 2.549818277E+00, 2.208548598E-03,-3.516924335E-03,-3.252261668E-04
      9006,-1.019267797E+00, 2.079668641E-01, 2.549818277E+00, 1.562923426E-03, 2.071791561E-03, 8.661913307E-05
      9007,-7.359558344E-01, 2.074559480E-01, 2.549818277E+00,-5.709636025E-05, 3.157465835E-05,-6.631320342E-03
      9008,-7.548230290E-01, 1.885887533E-01, 2.549818277E+00,-4.826720397E-05, 2.652096919E-05,-6.814072374E-03
      9009,-7.736902833E-01, 1.697215438E-01, 2.549818277E+00,-3.530160757E-05, 2.174194924E-05,-6.986187305E-03
      9010,-7.925575376E-01, 1.508543342E-01, 2.549818277E+00, 1.085755139E-04, 1.662467002E-05,-7.136078551E-03
      9011,-8.114246726E-01, 1.319871247E-01, 2.549818277E+00, 1.581393008E-04, 1.090159185E-05,-7.254154887E-03
      9012,-8.302918673E-01, 1.131199226E-01, 2.549818277E+00, 1.197204401E-04, 7.839744285E-06,-7.361285388E-03
      9013,-8.491590619E-01, 9.425272048E-02, 2.549818277E+00, 5.055030124E-05, 9.693615539E-06,-7.475547493E-03
      9014,-8.680263162E-01, 7.538551092E-02, 2.549818277E+00, 8.586686454E-05, 1.354451524E-05,-7.581642829E-03
      9015,-8.868935704E-01, 5.651830882E-02, 2.549818277E+00, 2.056173980E-04, 1.224999323E-05,-7.730323821E-03
      9016,-9.057607055E-01, 7.538551092E-02, 2.549818277E+00, 2.199710725E-04, 3.169701449E-05,-7.415060885E-03
      9017,-9.246279001E-01, 9.425272048E-02, 2.549818277E+00, 2.374531759E-04, 1.198819882E-04,-6.715650205E-03
      9018,-9.434950948E-01, 1.131199226E-01, 2.549818277E+00, 3.855206305E-04, 2.408840810E-04,-6.223286502E-03
      9019,-9.623623490E-01, 1.319871247E-01, 2.549818277E+00, 2.579505090E-03, 2.681390324E-04,-5.563539919E-03
      9020,-9.812296033E-01, 1.508543342E-01, 2.549818277E+00,-1.025409158E-02, 2.567755291E-04,-3.248294117E-03
      9021,-1.000096679E+00, 1.697215438E-01, 2.549818277E+00, 6.926037022E-04,-3.123882692E-03,-8.008742589E-04
      9022,-1.021032333E+00, 1.891898513E-01, 2.549818277E+00, 1.475193771E-03, 5.115790293E-03, 3.858316333E-09
      9023,-7.359558344E-01, 1.885887533E-01, 2.549818277E+00,-5.713463543E-05, 2.658587437E-05,-6.565914024E-03
      9024,-7.548230290E-01, 1.697215438E-01, 2.549818277E+00,-4.470948988E-05, 2.175329246E-05,-6.765776780E-03
      9025,-7.736902833E-01, 1.508543342E-01, 2.549818277E+00, 3.484755143E-05, 1.610348045E-05,-6.945238914E-03
      9026,-7.925575376E-01, 1.319871247E-01, 2.549818277E+00, 1.308402079E-05, 8.922523193E-06,-7.095748093E-03
      9027,-8.114246726E-01, 1.131199226E-01, 2.549818277E+00, 5.711503763E-05, 2.012750656E-06,-7.236228324E-03
      9028,-8.302918673E-01, 9.425272048E-02, 2.549818277E+00, 7.467391697E-06, 1.734908551E-06,-7.370996755E-03
      9029,-8.491590619E-01, 7.538551092E-02, 2.549818277E+00, 2.171791311E-05, 6.008864148E-06,-7.510929368E-03
      9030,-8.680263162E-01, 5.651830882E-02, 2.549818277E+00, 1.191840493E-04, 9.599420991E-06,-7.718725130E-03
      9031,-8.868935704E-01, 3.765110299E-02, 2.549818277E+00, 2.549640485E-04, 9.631119610E-06,-7.701076102E-03
      9032,-9.057607055E-01, 5.651830882E-02, 2.549818277E+00, 2.763695957E-04, 2.161780867E-05,-7.558946032E-03
      9033,-9.246279001E-01, 7.538551092E-02, 2.549818277E+00, 2.593782847E-04, 9.756584041E-05,-6.744765677E-03
      9034,-9.434950948E-01, 9.425272048E-02, 2.549818277E+00, 1.585522114E-04, 2.344069944E-04,-5.764523055E-03
      9035,-9.623623490E-01, 1.131199226E-01, 2.549818277E+00, 3.571143316E-04, 2.715632145E-04,-5.193530116E-03
      9036,-9.812296033E-01, 1.319871247E-01, 2.549818277E+00, 3.070536070E-03, 2.238921297E-04,-4.283276852E-03
      9037,-1.000096679E+00, 1.508543342E-01, 2.549818277E+00,-1.181848813E-02,-2.879970474E-03,-2.317784383E-04
      9038,-1.022576451E+00, 1.699832529E-01, 2.549818516E+00, 8.285676013E-04, 5.986186676E-03,-1.062997512E-06
      9039,-7.170886397E-01, 1.885887533E-01, 2.549818277E+00,-5.975686872E-05, 2.656895776E-05,-6.273631006E-03
      9040,-7.359558344E-01, 1.697215438E-01, 2.549818277E+00,-5.365072138E-05, 2.213562948E-05,-6.504649762E-03
      9041,-7.548230290E-01, 1.508543342E-01, 2.549818277E+00,-2.239876085E-05, 1.649815385E-05,-6.716853008E-03
      9042,-7.736902833E-01, 1.319871247E-01, 2.549818277E+00,-4.088294372E-05, 9.096458598E-06,-6.904193200E-03
      9043,-7.925575376E-01, 1.131199226E-01, 2.549818277E+00, 5.751376193E-07, 7.158136555E-07,-7.075318601E-03
      9044,-8.114246726E-01, 9.425272048E-02, 2.549818277E+00,-2.034660065E-05,-3.736071903E-06,-7.241544314E-03
      9045,-8.302918673E-01, 7.538551092E-02, 2.549818277E+00,-2.607900569E-05,-1.399334110E-06,-7.397640962E-03
      9046,-8.491590619E-01, 5.651830882E-02, 2.549818277E+00, 3.952130646E-05, 3.796104238E-06,-7.548189256E-03
      9047,-8.680263162E-01, 3.765110299E-02, 2.549818277E+00, 1.512709714E-04, 6.772801498E-06,-7.715297863E-03
      9048,-8.868935704E-01, 1.878389530E-02, 2.549818277E+00, 2.728922700E-04, 4.057665592E-06,-7.691716310E-03
      9049,-9.057607055E-01, 3.765110299E-02, 2.549818277E+00, 3.393964726E-04, 1.396175594E-05,-7.688696962E-03
      9050,-9.246279001E-01, 5.651830882E-02, 2.549818277E+00, 3.044831683E-04, 6.734747876E-05,-6.857220083E-03
      9051,-9.434950948E-01, 7.538551092E-02, 2.549818277E+00, 2.675540454E-04, 2.087498433E-04,-5.540917628E-03
      9052,-9.623623490E-01, 9.425272048E-02, 2.549818277E+00,-6.223947366E-06, 2.680626931E-04,-4.334044643E-03
      9053,-9.812296033E-01, 1.131199226E-01, 2.549818277E+00, 2.755455789E-04, 1.913632295E-04,-3.622902324E-03
      9054,-1.000096679E+00, 1.319871247E-01, 2.549818277E+00, 3.769490635E-03,-2.703733742E-03,-2.456413815E-03
      9055,-1.021153927E+00, 1.508054435E-01, 2.549818993E+00,-1.310890727E-02, 6.085274275E-03, 7.156372885E-04
      9056,-7.170886397E-01, 1.697215438E-01, 2.549818277E+00,-5.829057773E-05, 2.210209095E-05,-6.198887713E-03
      9057,-7.359558344E-01, 1.508543342E-01, 2.549818277E+00,-5.089722617E-05, 1.734406578E-05,-6.446446758E-03
      9058,-7.548230290E-01, 1.319871247E-01, 2.549818277E+00,-5.497310121E-05, 1.061988496E-05,-6.672302261E-03
      9059,-7.736902833E-01, 1.131199226E-01, 2.549818277E+00,-3.792266943E-05, 2.238888101E-06,-6.878126878E-03
      9060,-7.925575376E-01, 9.425272048E-02, 2.549818277E+00,-4.204119614E-05,-4.810147857E-06,-7.073041517E-03
      9061,-8.114246726E-01, 7.538551092E-02, 2.549818277E+00,-5.480628170E-05,-5.680104550E-06,-7.256934885E-03
      9062,-8.302918673E-01, 5.651830882E-02, 2.549818277E+00,-1.987608266E-05,-2.501919880E-06,-7.418705150E-03
      9063,-8.491590619E-01, 3.765110299E-02, 2.549818277E+00, 5.618411888E-05, 1.829821713E-06,-7.558280602E-03
      9064,-8.680263162E-01, 1.878389530E-02, 2.549818277E+00, 1.446141250E-04, 2.448731493E-06,-7.651870139E-03
      9065,-8.868935704E-01,-8.330964920E-05, 2.549818277E+00, 2.801092633E-04,-5.819488251E-06,-7.677778136E-03
      9066,-9.057607055E-01, 1.878389530E-02, 2.549818277E+00, 4.054499441E-04, 4.287225238E-06,-7.758733351E-03
      9067,-9.246279001E-01, 3.765110299E-02, 2.549818277E+00, 3.687296412E-04, 3.592794383E-05,-6.994691677E-03
      9068,-9.434950948E-01, 5.651830882E-02, 2.549818277E+00, 2.684723004E-04, 1.682836737E-04,-5.499249324E-03
      9069,-9.623623490E-01, 7.538551092E-02, 2.549818277E+00, 2.053892385E-04, 2.525325399E-04,-3.694160609E-03
      9070,-9.812296033E-01, 9.425272048E-02, 2.549818277E+00,-2.322934597E-04, 1.587615407E-04,-2.226514043E-03
      9071,-1.000096679E+00, 1.131199226E-01, 2.549818277E+00, 1.601323020E-04,-2.410783898E-03,-8.746537496E-04
      9072,-1.018963933E+00, 1.319871247E-01, 2.549818754E+00, 4.500100855E-03,-3.207970411E-03, 1.457312377E-03
      9073,-1.036275744E+00, 1.488035470E-01, 2.549865007E+00, 3.329805040E-04,-1.470499206E-02,-2.590011805E-02
      9074,-6.982215047E-01, 1.697215438E-01, 2.549818277E+00,-5.881529069E-05, 2.104380292E-05,-5.845633335E-03
      9075,-7.170886397E-01, 1.508543342E-01, 2.549818277E+00,-5.902819976E-05, 1.753907964E-05,-6.129693706E-03
      9076,-7.359558344E-01, 1.319871247E-01, 2.549818277E+00,-5.921412230E-05, 1.228612200E-05,-6.394535303E-03
      9077,-7.548230290E-01, 1.131199226E-01, 2.549818277E+00,-5.792450247E-05, 5.156665793E-06,-6.638671737E-03
      9078,-7.736902833E-01, 9.425272048E-02, 2.549818277E+00,-5.764312664E-05,-2.569016260E-06,-6.866283249E-03
      9079,-7.925575376E-01, 7.538551092E-02, 2.549818277E+00,-6.733496411E-05,-7.024184924E-06,-7.077909075E-03
      9080,-8.114246726E-01, 5.651830882E-02, 2.549818277E+00,-5.577089178E-05,-5.859883458E-06,-7.268362679E-03
      9081,-8.302918673E-01, 3.765110299E-02, 2.549818277E+00,-1.391601108E-05,-3.023547151E-06,-7.425677497E-03
      9082,-8.491590619E-01, 1.878389530E-02, 2.549818277E+00, 4.228272883E-05,-1.144304861E-06,-7.540457882E-03
      9083,-8.680263162E-01,-8.330964920E-05, 2.549818277E+00, 1.330637315E-04,-4.769087354E-06,-7.625003345E-03
      9084,-8.868935704E-01,-1.895051636E-02, 2.549818277E+00, 2.642485197E-04,-1.970510311E-05,-7.668046281E-03
      9085,-9.057607055E-01,-8.330964920E-05, 2.549818277E+00, 4.521463125E-04,-1.001842611E-05,-7.799746469E-03
      9086,-9.246279001E-01, 1.878389530E-02, 2.549818277E+00, 5.105343298E-04, 3.658094329E-06,-7.082431577E-03
      9087,-9.434950948E-01, 3.765110299E-02, 2.549818277E+00, 3.091040708E-04, 1.140110107E-04,-5.584185477E-03
      9088,-9.623623490E-01, 5.651830882E-02, 2.549818277E+00, 1.393296407E-04, 2.122538572E-04,-3.454458667E-03
      9089,-9.812296033E-01, 7.538551092E-02, 2.549818277E+00, 2.463839701E-05, 1.302433084E-04,-1.020425116E-03
      9090,-1.000096679E+00, 9.425272048E-02, 2.549818277E+00,-4.486663674E-04,-1.978600631E-03, 8.994161617E-04
      9091,-1.018963933E+00, 1.131199226E-01, 2.549818277E+00, 5.202950706E-05,-5.404079333E-03, 4.067196976E-03
      9092,-1.035091281E+00, 1.321261078E-01, 2.549819231E+00,-4.278393462E-04,-6.169003900E-03,-2.688022796E-04
      9093,-6.793542504E-01, 1.697215438E-01, 2.549818277E+00,-5.693301864E-05, 1.909918501E-05,-5.442971829E-03
      9094,-6.982215047E-01, 1.508543342E-01, 2.549818277E+00,-5.944769509E-05, 1.664978299E-05,-5.764107686E-03
      9095,-7.170886397E-01, 1.319871247E-01, 2.549818277E+00,-6.121730257E-05, 1.299956693E-05,-6.068300921E-03
      9096,-7.359558344E-01, 1.131199226E-01, 2.549818277E+00,-6.554363790E-05, 7.606068266E-06,-6.352084223E-03
      9097,-7.548230290E-01, 9.425272048E-02, 2.549818277E+00,-6.674639735E-05, 9.781653034E-07,-6.616371218E-03
      9098,-7.736902833E-01, 7.538551092E-02, 2.549818277E+00,-7.185959112E-05,-4.999796602E-06,-6.860826164E-03
      9099,-7.925575376E-01, 5.651830882E-02, 2.549818277E+00,-7.233679935E-05,-7.296603144E-06,-7.081826683E-03
      9100,-8.114246726E-01, 3.765110299E-02, 2.549818277E+00,-5.533193325E-05,-5.700288057E-06,-7.271568757E-03
      9101,-8.302918673E-01, 1.878389530E-02, 2.549818277E+00,-2.548955672E-05,-4.163291123E-06,-7.415643428E-03
      9102,-8.491590619E-01,-8.330964920E-05, 2.549818277E+00, 2.677811790E-05,-5.727995358E-06,-7.521493360E-03
      9103,-8.680263162E-01,-1.895051636E-02, 2.549818277E+00, 1.255546085E-04,-1.458073530E-05,-7.608183660E-03
      9104,-8.868935704E-01,-3.781772032E-02, 2.549818277E+00, 2.367032866E-04,-3.726490468E-05,-7.668572478E-03
      9105,-9.057607055E-01,-1.895051636E-02, 2.549818277E+00, 4.239336995E-04,-2.831785787E-05,-7.798790466E-03
      9106,-9.246279001E-01,-8.330964920E-05, 2.549818277E+00, 6.210805150E-04,-3.129922334E-05,-7.142106537E-03
      9107,-9.434950948E-01, 1.878389530E-02, 2.549818277E+00, 5.540355342E-04, 4.821639595E-05,-5.692776293E-03
      9108,-9.623623490E-01, 3.765110299E-02, 2.549818277E+00, 1.469500567E-04, 1.474839228E-04,-3.477755236E-03
      9109,-9.812296033E-01, 5.651830882E-02, 2.549818277E+00,-9.106646030E-05, 1.069206919E-04,-6.402835133E-04
      9110,-1.000096679E+00, 7.538551092E-02, 2.549818277E+00,-2.471586049E-04,-1.506088884E-03, 2.803123090E-03
